1,3520,41997,2019-11-13,2019-11-23,18,2019-12-11,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley del Gobernador Constitucional del Estado, que aprueba la Ley de Ingresos  del Estado de Jalisco, para el ejercicio fiscal de 2020, presentada, mediante oficio número DIGELAG OF 792/2019.(F6447)(c/anexo)"
2,3519,41996,2019-11-15,2019-11-25,20,2019-12-15,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de decreto del Gobernador Constitucional del Estado de Jalisco, mediante el cual remite el Presupuesto de Egresos del Estado de Jalisco, para el periodo comprendido del 1° de enero al 31 de diciembre de 2020, y su Plantilla de Personal; por los importes referidos en la misma, para las dependencias y entidades del Poder ejecutivo, Los Órganos Autónomos, el Poder Legislativo y el Poder Judicial"", presentada mediante oficio DIGELAG OF. 793/2019.(F6446)"
3,4034,42748,2020-02-06,2020-02-16,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de decreto del Gobernador Constitucional del Estado de Jalisco, mediante la cual se autoriza al Titular del Poder Ejecutivo del Estado llevar a cabo la enajenación de un bien inmueble propiedad estatal denominado ""La Loma"", en Tlajomulco de Zúñiga, Jalisco, presentada mediante oficio DIGELAG OF. 070/2020.(F7842)"
4,4040,42760,2020-02-06,2020-02-16,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley del Honorable Ayuntamiento Constitucional de Autlán de Navarro, Jalisco, que modifica la Ley  de Ingresos de Autlán de Navarro, Jalisco   ejercicio fiscal 2020.(F7851)"
5,4030,42697,2020-02-06,2020-02-16,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Acuerdo del  Honorable Ayuntamiento Constitucional de Tonalá, Jalisco, que exhorta al Congreso del estado de Jalisco  a fin de solicitar la  exención del pago correspondiente a la expedición del refrendo de la licencia comercial de los comerciantes afectados por las obras que se llevan a cabo en la delegación de Puente Grande del municipio en mención. (F7667) (c/anexo)"
6,3995,42686,2020-02-13,2020-02-23,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de decreto del Honorable Ayuntamiento Constitucional de Poncitlán, Jalisco, que tiene por objeto solicitar autorización al Congreso del Estado para el compromiso de las participaciones federales para que sean destinadas al cumplimiento de obligaciones de pago por la prestación del servicio de Alumbrado Público.(F7562) (c/anexo)"
7,4118,42885,2020-02-17,2020-02-27,0,,21,LXII,Comisión de Hacienda y Presupuestos,Iniciativa de ley para adicionar el artículo 44-Ter a la Ley de Hacienda del estado de Jalisco.
8,4124,42893,2020-02-27,2020-03-08,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley del Honorable Ayuntamiento Constitucional de Juanacatlán, Jalisco, que modifica diversas tarifas del decreto 27645/LXII/19 correspondiente a la Ley de Ingresos para el ejercicio fiscal 2020.(F7999)"
9,4310,43127,2020-03-04,2020-03-14,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley del Honorable Ayuntamiento Constitucional de Tuxcueca, Jalisco,  que reforma el artículo 20 de la ley de Ingresos de Tuxcueca, Jalisco, para el ejercicio fiscal 2020 y adición de un  artículo sexto transitorio.(F8399)"
10,4312,43129,2020-03-04,2020-03-14,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley  del Honorable Ayuntamiento Constitucional de Zacoalco de Torres,  Jalisco, que reforma la ley de Ingresos del municipio de Zacoalco de Torres, Jalisco, para el ejercicio fiscal 2020.(F8407)"
11,4311,43128,2020-03-04,2020-03-14,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley  del Honorable Ayuntamiento Constitucional de Zapopan, Jalisco,  que reforma el artículo 46 de la ley de Ingresos del municipio de Zapopan, Jalisco, para el ejercicio fiscal 2020 y la adición de un artículo décimo primero transitorio.(F8378)"
12,4314,43131,2020-03-04,2020-03-14,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley  del Honorable Ayuntamiento Constitucional de Amacueca  Jalisco, que reforma la ley de Ingresos del municipio de Amacueca, Jalisco,   para el ejercicio fiscal 2020.(F8404)"
13,4313,43130,2020-03-04,2020-03-14,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley  del Honorable Ayuntamiento Constitucional de Tizapán,  Jalisco, que reforma la ley de Ingresos del municipio de Tizapán El Alto, Jalisco,   para el ejercicio fiscal 2020.(F8403)"
14,4315,43132,2020-03-04,2020-03-14,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley  del Honorable Ayuntamiento Constitucional de Cocula, Jalisco, que reforma su ley de Ingresos   para el ejercicio fiscal 2020.(F8412)"
15,4333,43150,2020-03-04,2020-03-14,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley  del Honorable Ayuntamiento Constitucional de Gómez Farías, Jalisco, que reforma su ley de Ingresos   para el ejercicio fiscal 2020.(F8417)"
16,4367,43192,2020-03-10,2020-03-20,0,,21,LXII,Comisión de Hacienda y Presupuestos,Iniciativa de ley para adicionar la fracción XXXV al artículo 23 y reformar el artículo 25 de la Ley de Ingresos del estado de Jalisco para el ejercicio fiscal 2020.
17,4351,43168,2020-03-11,2020-03-21,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley  del Honorable Ayuntamiento Constitucional de Jamay, Jalisco, que reforma el artículo 19 de su ley de Ingresos   para el ejercicio fiscal 2020.(F8443)"
18,4392,43220,2020-03-11,2020-03-21,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley  del Honorable Ayuntamiento Constitucional de Mazamitla, Jalisco, que reforma su ley de Ingresos   para el ejercicio fiscal 2020.(F8503)"
19,4397,43229,2020-03-11,2020-03-21,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley  del Honorable Ayuntamiento Constitucional de Tizapán el Alto, Jalisco, que reforma su ley de Ingresos   para el ejercicio fiscal 2020.(F8509)"
20,4398,43232,2020-03-11,2020-03-21,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley  del Honorable Ayuntamiento Constitucional de Tala, Jalisco, que reforma los artículos  34 y 75 su ley de Ingresos   para el ejercicio fiscal 2020. (F8530)"
21,4456,43309,2020-03-18,2020-03-28,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley para reformar los artículos 15, 47 fracción X, 64, 65 primer párrafo, 66, 67 primer párrafo, 77 último párrafo, 80 párrafos primero y segundo y 144 fracción V, de la Ley del Gobierno y la Administración Pública Municipal; reformar los artículos 13 fracción XXIII y 23 fracción I inciso b) de la Ley de Catastro Municipal; reformar los artículos 18 y 19 fracción III y numeral 3 de la ley de Coordinación Fiscal del estado de Jalisco y sus municipios; reformar los artículos 6.°, 13 primer párrafo, 24 fracción III y último párrafo, 26 fracción V, 30 segundo párrafo, 32 primer párrafo, 33, 36 tercer párrafo y 37 segundo párrafo de la Ley de Deuda Pública y Disciplina Financiera del estado de Jalisco y sus municipios; reformar los artículos 13 fracción XXXVII, 20 fracción XIX y 26 fracción VII de la Ley de Fiscalización Superior y Rendición de Cuentas del estado de Jalisco y sus municipios; todos ordenamientos del estado de Jalisco."
22,4457,43310,2020-03-18,2020-03-28,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de decreto para autorizar a los ayuntamientos de los municipios del estado de Jalisco, que deseen acogerse al presente decreto, a realizar un descuento de hasta el 75% sobre los recargos, a los contribuyentes que hayan incurrido en mora en el pago de las diversas contribuciones municipales que se hubiesen generado hasta el inicio de la vigencia del presente decreto."
23,6200,45633,2020-11-13,2020-11-23,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de decreto  del Gobernador Constitucional del estado de Jalisco, para desincorporar del patrimonio del Gobierno del estado de Jalisco el inmueble conocido como ex Casa de Moneda, y autoriza a entregarlo en donación a favor del Ayuntamiento Constitucional de Guadalajara, presentada mediante oficio DIGELAG OF. 579/2020 (F12265)(c/anexo)"
24,6148,45570,2020-11-06,2020-11-16,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de decreto del Gobernador Constitucional del Estado de Jalisco, mediante el cual remite el Presupuesto de Egresos del Estado de Jalisco, para el periodo comprendido del 1° de enero al 31 de diciembre de 2021, sus anexos y su Plantilla de Personal; por los importes referidos en la misma, para las dependencias y entidades del Poder Ejecutivo, los Órganos Autónomos, el Poder Legislativo y el Poder Judicial"", presentada mediante oficio DIGELAG OF. 581/2020.(F12113)(c/anexo)"
25,6094,45445,2020-10-30,2020-11-09,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley del Honorable Ayuntamiento Constitucional de Zapopan, Jalisco, que adiciona el artículo décimo cuarto transitorio de su Ley de Ingresos para el ejercicio fiscal 2020.(F11704)"
26,6116,45491,2020-10-30,2020-11-09,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley  del Gobernador Constitucional del estado de Jalisco, que modifica los artículos 1°, 2°, 3°, 5°, 8°, 9°, 11°, 13, 14, 15, 18, 20 y 21; y adiciona el artículo 9 bis de la Ley de Coordinación Fiscal del estado de Jalisco sus Municipios, presentada mediante oficio DIGELAG OF. 514/2020.(F11884)"
27,6127,45520,2020-10-30,2020-11-09,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley del Honorable Ayuntamiento Constitucional de Zacoalco de Torres, Jalisco, que modifica su Ley de Ingresos para el ejercicio fiscal 2020.(F11810)(c/anexo)"
28,6103,45459,2020-10-22,2020-11-01,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de decreto   del Gobernador Constitucional del estado de Jalisco,  para desincorporar del Patrimonio del Organismo Público Descentralizado Denominado ""Servicios de Salud Jalisco"" El Terreno e Inmueble del ""Hospital de Arandas"" de su propiedad, y se autoriza entregarlos en donación a favor del Instituto Mexicano del Seguro Social presentada bajo oficio   DIGELAG OF. 553/2020.(F11849)"
29,5908,45232,2020-10-15,2020-10-25,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley de los Diputados Ricardo Rodríguez Jiménez y Gerardo Quirino Velázquez Chavez, que modifica el artículo 9 de la Ley de Coordinación Fiscal del Estado de Jalisco con sus Municipios.(F11484)"
30,6568,46320,2021-03-16,2021-03-26,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de decreto del Honorable Ayuntamiento Constitucional de Guadalajara, Jalisco, que solicita al Congreso del estado de Jalisco, la aprobación para el otorgamiento de descuento en el pago de derechos de concesión, multas y recargos, a favor de particulares concesionarios del mercado municipal de Plaza Guadalajara.(F13486)"
31,6594,46380,2021-03-16,2021-03-26,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley del diputado Gustavo Macías Zambrano, que   reforma los artículos 1º, 5º, 18, 29, 33, 107 y 117 de la Ley del Presupuesto, Contabilidad y Gasto Público del Estado de Jalisco.(F13785)"
32,6618,46434,2021-03-22,2021-04-01,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley del Honorable Ayuntamiento Constitucional de Puerto Vallarta, Jalisco, mediante el cual modifica el artículo séptimo transitorio de su  Ley de Ingresos ejercicio fiscal 2021.(F13911)"
33,6613,46420,2021-03-22,2021-04-01,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley del Honorable Ayuntamiento Constitucional de Jalostotitlán, Jalisco, que modifica su Ley de Ingresos ejercicio fiscal 2021.(F13867)"
34,6621,46438,2021-03-22,2021-04-01,0,,21,LXII,Comisión de Hacienda y Presupuestos,"Iniciativa de ley del Honorable Ayuntamiento Constitucional de Guadalajara, Jalisco, mediante el cual modifica su ley de ingresos ejercicio fiscal 2021.(F13870)"
35,3695,42209,2019-12-10,2019-12-20,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley para adicionar el capítulo II-Bis, Hospital de Día de las Niñas, Niños y Adolescentes, así como los artículos 1|3-Bis 1, 13-Bis 2, 13-Bis 3, 13-Bis 4, 13-Bis 5, 13-Bis 6, 13-Bis 7, 13-Bis 8, 13-Bis 9, 13-Bis 10, 13-Bis 11, 13-Bis 12, 13-Bis 14, 13-Bis 15, 13-Bis 16, 13-Bis 17, 13-Bis 18, 13-Bis 19, así como el artículo 19 de la Ley de Salud Mental para el estado de Jalisco."
36,3686,42200,2019-12-10,2019-12-20,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley para reformar el último párrafo del artículo 100 de la Ley de los Derechos de Niñas, Niños y Adolescentes en el estado de Jalisco."
37,3592,42084,2019-12-10,2019-12-20,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez",Iniciativas de ley para reformar el artículo 44 de la Ley para la Operación de Albergues del estado de Jalisco.
38,4103,42870,2020-02-17,2020-02-27,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez",Iniciativa de ley para reformar el artículo 7.° de la Ley de Desarrollo Social para el estado de Jalisco.
39,4112,42879,2020-02-17,2020-02-27,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez",Iniciativa de ley para reformar la fracción VIII del artículo 27 de la Ley para la Inclusión y Desarrollo Integral de las Personas con Discapacidad del estado de Jalisco.
40,4368,43193,2020-03-10,2020-03-20,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley para reformar el párrafo segundo del artículo 29 de la Ley de los Derechos de Niñas, Niños y Adolescentes en el estado de Jalisco."
41,4389,43214,2020-03-11,2020-03-21,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley  del Gobernador Constitucional del estado de Jalisco, mediante el  cual se reforman los artículos 142-N y 211 del Código Penal; 580 del Código Civil y 3, 34, 65 y 66 de la Ley de los Derechos de las Niñas, Niños y Adolecentes; todos los anteriores ordenamientos del estado de Jalisco, presentada mediante oficio DIGELAG OF. 108/2020.(F8496)"
42,4524,43383,2020-03-20,2020-03-30,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley para reformar el artículo 86 primer y tercer párrafo de la Ley de los Derechos de Niñas, Niños y Adolescentes; reformar y adicionar los artículos 57, 58, 59, 61 y 65 del Código de Asistencia Social; reformar los artículos 639, 774 segundo párrafo, 775 y 776 del Código Civil; todos ordenamientos del estado de Jalisco."
43,6201,45634,2020-11-13,2020-11-23,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley del diputado Daniel Robles de León,  que adiciona un párrafo al artículo 4 del Código de asistencia Social del estado de Jalisco.(F12269)"
44,6133,45555,2020-11-06,2020-11-16,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley de los diputados  José Hernán Cortés Berumen,  Adenawer González Fierros, Irma Verónica González  Orozco y Carlos Eduardo Sánchez Carrillo, que  reforma el artículo 37 de la Ley de los Derechos de Niñas, Niños y Adolescentes en el Estado de Jalisco.(F12095)"
45,6141,45563,2020-11-06,2020-11-16,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley de los diputados  Gustavo Macías Zambrano, Irma de Anda Licea, José Hernán Cortes Berumen, Carlos Eduardo Sánchez Carrillo, Irma Verónica González Orozco, Jorge Eduardo González Arana y José de Jesús Hurtado Torres que reforma los artículos 33, 42, 65, 66 y 74 de la Ley de los Derechos de Niñas, Niños y Adolescentes del Estado de Jalisco.(F12108)"
46,6093,45444,2020-10-30,2020-11-09,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de Ley de la diputada Irma de Anda Licea, que reforma el artículo 42 de la Ley de los Derechos de Niñas, Niños y Adolescentes en el Estado de Jalisco.(F11841)"
47,6112,45475,2020-10-30,2020-11-09,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley del diputado José Hernán Cortés Berumen, que reforma el artículo 2 bis de la Ley de Protección y Atención de los Migrantes en el estado de Jalisco, así como el artículo 68 de la Ley de los Derechos de Niñas, Niños y Adolescentes en el Estado de Jalisco.(F11864)"
48,5892,45210,2020-10-15,2020-10-25,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley de la diputada  María Patricia Meza Núñez, que reforma y adiciona el artículo 47 de la Ley que Regula los Centros de Atención Infantil en el Estado de Jalisco.(F11380)"
49,5890,45208,2020-10-15,2020-10-25,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley de la diputada  María Patricia Meza Núñez, que adiciona el artículo 35 de la de la Ley para la Operación de Albergues del Estado de Jalisco.(F11378)"
50,5889,45207,2020-10-15,2020-10-25,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa  de ley de la diputada  María Patricia Meza Núñez, que  reforma y adiciona el artículo 33 de la de la Ley para la Operación de Albergues del Estado de Jalisco.(F11377)"
51,5887,45205,2020-10-15,2020-10-25,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley de la diputada  María Patricia Meza Núñez, que adiciona el artículo 25 de la Ley que Regula los Centros de Atención Infantil en el Estado de Jalisco.(F11375)"
52,5886,45204,2020-10-15,2020-10-25,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley de la diputada  María Patricia Meza Núñez, que reforma el artículo 25 de la Ley que crea la Industria Jalisciense de Rehabilitación Social.(F11374)"
53,5875,45193,2020-10-15,2020-10-25,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley de la diputada  María Patricia Meza Núñez, que reforma y adiciona el artículo 7 de la Ley que Regula los Centros de Atención Infantil en el Estado de Jalisco.(F11363)"
54,5874,45192,2020-10-15,2020-10-25,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley de la diputada  María Patricia Meza Núñez, que adiciona el artículo 6 de la Ley para el Desarrollo Integral del Adulto Mayor del Estado de Jalisco.(F11362)"
55,5863,45181,2020-10-15,2020-10-25,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa   de ley de la diputada  María Patricia Meza Núñez, que  adiciona el artículo 13 de la Ley para el Fomento y Participación de las Organizaciones de la Sociedad Civil en el Estado de Jalisco.(F11351)"
56,5916,45240,2020-10-15,2020-10-25,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de ley de la diputada  María Patricia Meza Núñez, que   adiciona el artículo 96 de la Ley de los Derechos de Niñas, Niños y Adolescentes en el Estado de Jalisco.(F11406)"
57,6593,46379,2021-03-16,2021-03-26,0,,115,LXII,"Comisión de Asistencia Social, Familia y Niñez","Iniciativa de decreto del diputado Gustavo Macías Zambrano, que crea el Consejo Ciudadano de Políticas Familiares del Estado de Jalisco.(F13784)"
58,4072,42809,2020-02-07,2020-02-17,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,",Iniciativa de ley para reformar los artículos 94 y 98 de la Ley del Instituto de Pensiones del estado de Jalisco.
59,4450,43303,2020-03-18,2020-03-28,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,",Iniciativa de ley para adicionar la fracción XXXI al artículo 55 de la Ley para los Servidores Públicos del estado de Jalisco y sus municipios.
60,4461,43314,2020-03-18,2020-03-28,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,",Iniciativa de ley para reformar los artículos 55 y 143 de la Ley para los Servidores Públicos del estado de Jalisco y sus municipios.
61,4468,43321,2020-03-18,2020-03-28,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,","Iniciativa de ley para reformar los artículos 12, 15 y 166 de la Ley del Instituto de Pensiones del estado de Jalisco."
62,4875,43835,2020-06-02,2020-06-12,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,",Iniciativa de ley que expide la Ley de Trabajo Comunitario del estado de Jalisco.
63,6077,45426,2020-10-30,2020-11-09,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,","Iniciativa de ley de la diputada María Patricia Meza Núñez, que  adiciona el artículo 44 quáter de la Ley para los Servidores Públicos del Estado de Jalisco sus Municipios.(F11790)"
64,5844,45153,2020-10-15,2020-10-25,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,","Iniciativa de ley del diputado José Hernán Cortés Berumen, que  reforma el artículo 143 de la Ley para los Servidores Públicos del Estado de Jalisco y sus Municipios.(F11326)"
65,5899,45217,2020-10-15,2020-10-25,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,","Iniciativa de ley de la diputada  María Patricia Meza Núñez, que  reforma y adiciona el artículo 56 de la Ley Para Los Servidores Públicos del Estado de Jalisco y sus Municipios.(F11387)"
66,5898,45216,2020-10-15,2020-10-25,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,","Iniciativa   de ley de la diputada  María Patricia Meza Núñez, que  adiciona el artículo 46 Bis de la Ley para los Servidores Públicos del Estado de Jalisco y sus Municipios.(F11386)"
67,5873,45191,2020-10-15,2020-10-25,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,","Iniciativa de ley de la diputada  María Patricia Meza Núñez, que adiciona el artículo 10 de la Ley para la Promoción de Inversiones en el Estado de Jalisco.(F11361)"
68,5869,45187,2020-10-15,2020-10-25,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,","Iniciativa  de ley de la diputada  María Patricia Meza Núñez, que  adiciona el artículo 49 de la Ley para el Ejercicio de las Actividades Profesionales del Estado de Jalisco.(F11357)"
69,5870,45188,2020-10-15,2020-10-25,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,","Iniciativa  de ley de la diputada  María Patricia Meza Núñez, que adiciona el artículo 56 de la Ley para el Desarrollo Económico del Estado de Jalisco.(F11358)"
70,5866,45184,2020-10-15,2020-10-25,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,","Iniciativa   de ley de la diputada  María Patricia Meza Núñez, que adiciona el artículo 39 de la Ley para el Desarrollo Económico del Estado de Jalisco.(F11354)"
71,5918,45242,2020-10-15,2020-10-25,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,","Iniciativa de ley de la diputada  María Patricia Meza Núñez, que adiciona el artículo 20 de la Ley de Proyectos de Inversión y de Prestación de Servicios del estado de Jalisco y sus Municipios.(F11408)"
72,5919,45243,2020-10-15,2020-10-25,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,","Iniciativa de ley de la diputada  María Patricia Meza Núñez, que adiciona el artículo el artículo 19 de la Ley de mejora Regulatoria del Estado de Jalisco y sus Municipios.(F11409)"
73,6220,45672,2020-12-01,2020-12-11,0,,116,LXII,"Comisión de Competitividad, Desarrollo Económico,","Iniciativa de ley de los diputados José Hernán Cortés Berumen, Adenawer González Fierros, Irma Verónica González Orozco y Carlos Eduardo Sánchez Carrillo, que reforma el artículo 92 de la Ley para el ejercicio de las Actividades Profesionales del estado de Jalisco.(F12297)"
